ProductID,ProductPrice,CustomerAge,CustomerGender,PurchaseFrequency,CustomerSatisfaction,PurchaseIntent,ProductCategory_Laptops,ProductCategory_Smart Watches,ProductCategory_Smartphones,ProductCategory_Tablets,ProductBrand_HP,ProductBrand_Other Brands,ProductBrand_Samsung,ProductBrand_Sony 
13359,0.4318783070905108,-0.1559028436919054,0,-1.108705260555006,2,0,0,0,1,0,0,0,0,1
13360,0.9312211456467836,0.7740672507634311,1,-0.1931261530717924,4,1,1,0,0,0,1,0,0,0
13361,0.9385774000965236,1.371905168627576,0,1.2718004189013494,2,0,1,0,0,0,0,0,0,1
13362,0.1788980794168589,0.9069201213999076,0,-1.4749369035482915,5,1,0,0,0,0,1,0,0,0
13363,0.932309532446062,-1.484431550056672,1,-0.0100103315751496,2,0,0,0,0,1,0,1,0,0
13364,-0.0185236126045848,-0.7537407615560504,1,0.7224529544114212,2,1,0,1,0,0,0,0,0,0
13365,0.8250661123325529,1.6376109099005294,1,1.0886845974047068,2,1,0,0,0,1,0,0,0,0
13366,1.7238916381460585,0.5747879448087161,1,1.0886845974047068,3,1,1,0,0,0,0,0,0,0
13367,0.7527176934999735,-0.0230499730554287,1,1.638032061894635,1,1,0,0,1,0,0,1,0,0
13368,0.60738987677006,-1.0194465028290036,0,0.7224529544114212,2,0,0,0,1,0,1,0,0,0
13369,-0.3831132109636522,0.5747879448087161,0,0.7224529544114212,5,1,0,1,0,0,0,0,1,0
13370,0.8710409930069736,-1.683710856011387,0,1.0886845974047068,4,0,1,0,0,0,0,0,0,1
13371,1.643430620492776,-1.285152244101957,0,1.638032061894635,3,0,1,0,0,0,0,0,0,1
13372,-1.37933421929098,-1.285152244101957,1,0.3562213114181358,5,1,0,0,0,1,0,1,0,0
13373,-1.193768120205768,-0.4880350202830971,1,-0.5593577960650779,4,1,0,0,1,0,0,0,1,0
13374,1.4761963013313817,0.3090822035357628,0,-1.108705260555006,2,0,0,0,0,0,1,0,0,0
13375,-0.1178201279458762,0.9069201213999076,1,0.5393371329147785,2,1,0,0,0,1,1,0,0,0
13376,0.860301551486487,1.571184474582291,0,-0.1931261530717924,5,1,0,0,0,1,0,1,0,0
13377,0.3353243812049708,-0.2887557143283821,0,1.2718004189013494,2,0,0,1,0,0,0,0,0,0
13378,1.6670173939968331,-1.2187258087837187,1,-0.3762419745684351,2,0,0,0,0,1,0,0,0,1
13379,0.7801417130306584,0.9069201213999076,1,0.905568775908064,4,1,1,0,0,0,0,0,0,0
13380,0.6915716212697088,0.3755086388540011,0,-1.108705260555006,2,0,0,0,1,0,0,0,0,1
13381,-1.4849935074406475,0.7076408154451928,1,-0.9255894390583632,2,1,0,0,0,1,0,1,0,0
13382,-1.209402331321299,0.3090822035357628,1,0.905568775908064,5,1,1,0,0,0,1,0,0,0
13383,-0.6552986114820677,1.1726258626728612,0,0.3562213114181358,5,1,0,1,0,0,0,0,0,0
13384,0.3663970234010996,-0.2223292790101437,0,0.5393371329147785,1,0,0,0,0,0,0,1,0,0
13385,-0.4227391194368898,0.7076408154451928,1,0.5393371329147785,2,1,0,1,0,0,0,0,0,0
13386,0.9699810351397514,0.2426557682175245,0,-1.6580527250449342,5,1,0,0,1,0,0,0,1,0
13387,0.9398276766642684,-0.9530200675107652,1,-0.9255894390583632,5,1,1,0,0,0,1,0,0,0
13388,1.4036703466195473,0.7076408154451928,1,-0.7424736175617206,5,1,1,0,0,0,0,0,1,0
13389,-1.3210700451054311,-1.2187258087837187,0,0.905568775908064,3,0,1,0,0,0,0,0,0,0
13390,1.348365297483588,0.0433764622628095,1,-0.3762419745684351,5,1,1,0,0,0,0,1,0,0
13391,0.1438374346987072,-0.9530200675107652,0,-0.1931261530717924,3,0,0,0,0,0,0,0,0,1
13392,1.4656702200299223,-1.085872938147242,1,0.3562213114181358,5,1,0,0,0,0,0,0,0,1
13393,-1.2887052533532093,0.973346556718146,0,-0.7424736175617206,4,1,1,0,0,0,0,1,0,0
13394,-1.3251793400524343,0.9069201213999076,1,-1.6580527250449342,1,1,0,1,0,0,0,1,0,0
13395,0.2896638410667299,0.9069201213999076,1,0.905568775908064,2,1,0,0,0,1,0,1,0,0
13396,0.8667910663479583,-1.0194465028290036,0,-1.6580527250449342,1,0,0,1,0,0,0,0,0,1
13397,1.0229438865554108,0.4419350741722395,1,-0.7424736175617206,5,1,1,0,0,0,1,0,0,0
13398,-0.9015097153765488,-0.4880350202830971,0,0.7224529544114212,1,0,0,0,1,0,0,0,0,1
13399,-0.958947358092594,-0.5544614556013354,1,1.2718004189013494,1,1,1,0,0,0,1,0,0,0
13400,0.3780943059902662,0.3090822035357628,0,-1.108705260555006,1,0,0,0,0,1,0,0,1,0
13401,-0.8099295678484296,0.0433764622628095,1,0.905568775908064,1,1,0,0,1,0,1,0,0,0
13402,-1.047239531713574,-0.3551821496466204,0,-0.9255894390583632,1,0,0,0,0,1,0,0,1,0
13403,-1.5175785236248422,-1.1522993734654805,1,-0.3762419745684351,3,0,0,0,0,0,0,0,1,0
13404,0.4714266116254604,-0.9530200675107652,1,-0.5593577960650779,4,1,0,0,0,0,1,0,0,0
13405,-0.3334110396439229,-0.7537407615560504,0,-0.9255894390583632,4,1,0,0,0,1,0,0,1,0
13406,-0.4316888839972054,-0.8201671968742887,1,0.7224529544114212,5,1,0,0,0,0,1,0,0,0
13407,0.686563856002408,-0.4880350202830971,1,0.173105489921493,4,1,0,0,0,0,0,1,0,0
13408,-1.279161464747651,1.5047580392640527,1,-0.0100103315751496,1,1,0,0,0,0,1,0,0,0
13409,-0.335710480486298,-1.3515786794201954,0,-1.6580527250449342,4,0,0,1,0,0,0,0,0,0
13410,1.31718924080951,0.5083615094904779,1,-1.6580527250449342,3,1,0,0,0,1,0,0,1,0
13411,1.333357524879405,0.9069201213999076,0,-0.0100103315751496,1,0,1,0,0,0,1,0,0,0
13412,0.9006465701057017,1.6376109099005294,1,0.173105489921493,5,1,0,0,0,0,0,0,0,1
13413,0.3193451157461314,1.5047580392640527,0,0.7224529544114212,3,0,0,0,0,1,0,0,0,1
13414,1.5397626463870018,-1.0194465028290036,1,1.638032061894635,4,1,0,1,0,0,0,1,0,0
13415,1.261982110009225,0.9069201213999076,0,0.7224529544114212,5,1,0,0,1,0,0,1,0,0
13416,1.6950609146805935,-1.3515786794201954,1,-0.9255894390583632,4,1,0,0,0,0,0,1,0,0
13417,0.1640010322082274,-1.3515786794201954,1,-0.9255894390583632,3,0,0,0,1,0,1,0,0,0
13418,-0.6970763055677442,1.4383316039458145,0,1.0886845974047068,5,1,0,1,0,0,1,0,0,0
13419,0.58973608702718,1.571184474582291,0,0.905568775908064,1,0,0,0,1,0,0,1,0,0
13420,-0.434154339426072,0.6412143801269544,0,1.0886845974047068,4,1,0,0,0,0,0,0,0,0
13421,0.0085164891571125,-0.4880350202830971,1,-1.2918210820516487,3,1,0,1,0,0,0,0,0,0
13422,-1.1362869195077896,-0.4880350202830971,1,-0.0100103315751496,1,1,0,0,0,0,1,0,0,0
13423,0.5027578376151512,-1.3515786794201954,1,-1.108705260555006,2,0,0,0,1,0,0,0,0,1
13424,1.1151746597179917,1.4383316039458145,0,0.3562213114181358,1,0,0,1,0,0,0,0,0,0
13425,-0.5316764226429578,1.1726258626728612,0,-1.6580527250449342,5,1,1,0,0,0,0,0,0,1
13426,0.2673928375162248,-1.3515786794201954,0,-1.108705260555006,4,0,0,1,0,0,1,0,0,0
13427,1.3689442700727943,-0.9530200675107652,0,1.638032061894635,5,0,1,0,0,0,0,0,0,1
13428,0.1926427298324559,-1.6172844206931485,0,-0.3762419745684351,4,0,1,0,0,0,1,0,0,0
13429,-1.128350974002298,1.3054787333093376,1,0.905568775908064,3,1,0,0,1,0,1,0,0,0
13430,0.3778736228033351,-1.5508579853749105,0,-0.1931261530717924,3,0,1,0,0,0,1,0,0,0
13431,-0.6243482079005523,-0.4216085849648587,1,-1.2918210820516487,1,1,1,0,0,0,1,0,0,0
13432,0.7635873758784428,-0.0894764083736671,0,0.5393371329147785,2,0,0,0,0,1,0,0,0,1
13433,0.6127055850687517,-0.0230499730554287,1,0.7224529544114212,5,1,0,1,0,0,0,0,0,1
13434,0.8506555482514478,0.5747879448087161,0,1.638032061894635,1,0,0,0,0,0,0,0,1,0
13435,-1.699303548664315,0.973346556718146,1,-1.108705260555006,1,1,0,1,0,0,1,0,0,0
13436,0.137330056471069,1.0397729920363843,1,-0.9255894390583632,4,1,0,1,0,0,0,1,0,0
13437,-0.362516223174486,1.1726258626728612,0,-0.5593577960650779,3,0,1,0,0,0,1,0,0,0
13438,0.9394098613986348,-1.285152244101957,0,0.5393371329147785,3,0,0,0,0,0,1,0,0,0
13439,1.1627594834984305,1.1726258626728612,1,0.5393371329147785,4,1,0,0,0,0,0,0,0,0
13440,0.1300194943525718,-0.8865936321925271,1,1.0886845974047068,2,0,0,0,0,0,1,0,0,0
13441,0.6976799634207543,-1.0194465028290036,0,1.638032061894635,2,0,0,0,0,1,0,1,0,0
13442,1.1415286643382674,-0.0230499730554287,0,-1.2918210820516487,2,0,0,1,0,0,0,0,1,0
13443,0.1319881893790176,1.7040373452187676,1,-0.1931261530717924,2,1,1,0,0,0,0,0,0,1
13444,0.997810013469958,1.7040373452187676,0,1.0886845974047068,5,1,0,0,0,1,0,0,0,1
13445,0.2000683180989231,-1.0194465028290036,1,1.454916240397992,3,0,0,0,0,1,1,0,0,0
13446,0.0198202751930454,-0.0230499730554287,1,0.5393371329147785,3,1,0,0,0,1,0,0,0,0
13447,0.5069896285711971,-0.5544614556013354,0,0.905568775908064,4,1,0,0,0,1,0,0,0,1
13448,0.0385709773231441,-1.683710856011387,1,0.905568775908064,4,1,1,0,0,0,0,1,0,0
13449,0.9253957710733258,1.3054787333093376,0,0.7224529544114212,5,1,0,1,0,0,1,0,0,0
13450,1.5410283593902978,-0.7537407615560504,1,-0.1931261530717924,2,1,0,0,0,0,0,1,0,0
13451,-1.3885634022537368,-1.285152244101957,0,-0.5593577960650779,2,0,0,0,1,0,0,0,0,1
13452,0.0510784016469534,0.3755086388540011,1,0.7224529544114212,2,1,1,0,0,0,0,0,0,0
13453,-0.7783098221049761,1.4383316039458145,1,0.173105489921493,5,1,0,0,0,1,0,0,0,1
13454,-1.0690689149903756,-1.4180051147384336,1,-0.1931261530717924,3,0,1,0,0,0,0,0,0,1
13455,-0.2423707627109735,0.9069201213999076,1,1.0886845974047068,2,1,0,0,0,1,1,0,0,0
13456,-0.5195102941735825,-1.4180051147384336,0,1.638032061894635,3,0,1,0,0,0,0,1,0,0
13457,0.1087248266726854,-0.9530200675107652,0,-1.4749369035482915,4,0,0,1,0,0,0,0,0,1
13458,-1.621125308215206,-0.1559028436919054,0,0.3562213114181358,5,1,0,0,1,0,0,0,0,0
13459,0.1671168002047362,-0.8865936321925271,0,0.905568775908064,2,0,1,0,0,0,0,0,0,1
13460,-0.4904170536963169,-0.0230499730554287,0,-1.4749369035482915,4,1,0,0,0,0,0,1,0,0
13461,1.5453408741075547,1.2390522979910994,0,1.0886845974047068,2,0,0,1,0,0,0,0,1,0
13462,-0.7471911184768862,0.9069201213999076,1,-0.3762419745684351,5,1,0,0,0,0,0,1,0,0
13463,0.7962641107594653,-0.6208878909195737,1,1.0886845974047068,4,1,1,0,0,0,0,1,0,0
13464,0.9658575269832488,1.4383316039458145,0,0.173105489921493,4,1,0,0,0,0,0,0,0,1
13465,-1.2664384106511282,-0.8201671968742887,1,-0.5593577960650779,3,1,0,0,1,0,0,0,0,1
13466,1.3455862799679847,-1.683710856011387,0,-1.108705260555006,4,0,0,0,0,1,0,0,0,0
13467,-0.0916568952554482,-0.4216085849648587,1,-0.0100103315751496,1,1,0,0,1,0,0,1,0,0
13468,-0.0067823018307408,-1.683710856011387,1,1.638032061894635,5,1,0,0,0,1,0,1,0,0
13469,-0.9413877649499316,-0.2223292790101437,0,-0.5593577960650779,3,0,0,0,0,1,0,1,0,0
13470,-1.0041311304827645,0.973346556718146,1,-0.7424736175617206,5,1,0,1,0,0,1,0,0,0
13471,-1.1600531172937678,0.7740672507634311,0,1.454916240397992,2,0,0,0,0,1,0,0,0,1
13472,0.2676455335327297,-1.5508579853749105,0,1.638032061894635,1,0,1,0,0,0,1,0,0,0
13473,0.0594165965622957,-0.0230499730554287,0,1.0886845974047068,3,0,1,0,0,0,0,0,0,1
13474,1.2631077394687005,0.6412143801269544,1,0.173105489921493,2,1,0,1,0,0,0,0,0,1
13475,0.1775380535279412,1.1061994273546227,0,1.2718004189013494,3,0,0,0,0,0,0,0,1,0
13476,-0.2711697468886964,1.371905168627576,1,-0.5593577960650779,5,1,1,0,0,0,1,0,0,0
13477,1.679007938735712,0.7076408154451928,0,-1.108705260555006,2,0,0,0,0,1,0,0,0,1
13478,1.4221403068626484,0.3755086388540011,1,-1.6580527250449342,4,1,0,1,0,0,0,0,0,0
13479,1.420192119038404,0.6412143801269544,1,-0.7424736175617206,5,1,0,0,0,0,1,0,0,0
13480,0.0650546070310224,-1.0194465028290036,1,0.3562213114181358,1,0,0,0,0,0,0,0,0,0
13481,1.3966425183027988,1.1061994273546227,1,0.7224529544114212,2,1,0,1,0,0,0,0,1,0
13482,-0.3565928808591199,-1.285152244101957,0,-1.2918210820516487,2,0,0,0,0,1,0,0,0,1
13483,-1.2509218613253967,-0.6208878909195737,0,-0.9255894390583632,3,0,1,0,0,0,0,1,0,0
13484,-0.4360510929506588,0.7740672507634311,1,0.3562213114181358,4,1,1,0,0,0,0,0,1,0
13485,1.640876990601605,-0.6873143262378121,0,0.5393371329147785,1,0,0,0,0,0,0,0,1,0
13486,-0.1595249639838016,1.571184474582291,1,0.173105489921493,4,1,0,0,0,1,0,0,0,0
13487,1.1211683119244646,1.371905168627576,1,1.2718004189013494,1,1,0,0,0,0,0,0,0,0
13488,1.3367414470185115,0.5747879448087161,1,1.0886845974047068,1,1,0,0,0,1,0,1,0,0
13489,-0.4120842927197993,-0.0894764083736671,0,-0.0100103315751496,2,0,1,0,0,0,0,0,0,0
13490,-0.5125703728024569,-0.9530200675107652,0,-0.1931261530717924,2,0,0,0,1,0,1,0,0,0
13491,-1.602933668110115,-0.4880350202830971,1,-0.0100103315751496,5,1,0,0,0,1,0,0,0,0
13492,1.499639958230862,-1.085872938147242,1,0.3562213114181358,3,0,0,0,0,1,0,0,0,0
13493,-0.3365355139828875,-0.0230499730554287,0,0.905568775908064,4,1,0,0,1,0,1,0,0,0
13494,-1.122306477960915,0.7076408154451928,1,-1.6580527250449342,1,1,0,0,0,1,1,0,0,0
13495,0.5567210977876901,0.5083615094904779,1,-1.6580527250449342,4,1,0,0,0,1,0,1,0,0
13496,0.8967068374743001,-0.9530200675107652,0,0.905568775908064,1,0,1,0,0,0,0,0,1,0
13497,1.2712231255240196,-1.5508579853749105,0,0.173105489921493,4,0,1,0,0,0,0,0,1,0
13498,-1.3032165378917735,-1.0194465028290036,0,-1.4749369035482915,5,0,1,0,0,0,0,1,0,0
13499,0.1747379600359301,0.1098028975810478,1,0.5393371329147785,5,1,0,0,1,0,0,0,0,1
13500,0.6328165697591788,0.4419350741722395,0,-0.5593577960650779,3,0,0,1,0,0,0,1,0,0
13501,0.3333489392150082,-0.4216085849648587,1,0.173105489921493,5,1,0,0,0,1,0,0,0,0
13502,0.0719861221121868,-1.085872938147242,0,-0.3762419745684351,1,0,1,0,0,0,1,0,0,0
13503,0.1042667069637006,1.371905168627576,0,0.7224529544114212,5,1,0,0,1,0,0,0,0,1
13504,0.1567202403582922,1.7040373452187676,0,-0.9255894390583632,2,0,0,0,0,0,0,1,0,0
13505,1.562326503582016,0.7076408154451928,0,1.2718004189013494,1,0,0,0,1,0,0,0,0,1
13506,-0.6680168288287847,-1.285152244101957,0,0.905568775908064,5,0,0,0,0,1,0,0,0,0
13507,1.7368510367236794,-0.3551821496466204,0,-0.0100103315751496,3,0,1,0,0,0,0,0,1,0
13508,-1.0787271543420325,-1.1522993734654805,0,1.454916240397992,1,0,0,1,0,0,0,0,1,0
13509,-0.1186290321146086,1.4383316039458145,1,-0.5593577960650779,1,1,0,0,0,1,0,1,0,0
13510,1.3366899127013558,0.9069201213999076,1,0.3562213114181358,3,1,0,0,1,0,0,0,0,0
13511,-0.1119296323409117,-0.0230499730554287,0,0.5393371329147785,1,0,0,1,0,0,0,0,0,0
13512,1.3079466659857688,-1.6172844206931485,1,-1.4749369035482915,5,1,0,0,1,0,0,0,1,0
13513,-0.2004971067764892,-0.3551821496466204,0,1.454916240397992,3,0,1,0,0,0,0,0,1,0
13514,1.5753619226883768,-0.8201671968742887,1,0.173105489921493,4,1,0,0,1,0,0,0,0,1
13515,0.6225256717718162,-1.0194465028290036,1,1.638032061894635,3,0,0,0,0,0,0,1,0,0
13516,1.6967314695954927,0.7076408154451928,1,1.2718004189013494,1,1,1,0,0,0,1,0,0,0
13517,1.6201944782113191,0.6412143801269544,1,1.638032061894635,1,1,0,0,0,0,0,0,0,0
13518,-1.4454339082790957,0.7076408154451928,0,-0.5593577960650779,2,0,0,0,1,0,0,0,1,0
13519,0.1060057377138979,0.6412143801269544,1,-1.2918210820516487,3,1,0,0,0,0,0,0,0,1
13520,-1.4916597712967197,0.1762293328992862,1,-1.2918210820516487,4,1,0,1,0,0,0,0,0,0
13521,-0.8797960868089146,1.2390522979910994,0,0.7224529544114212,2,0,0,0,0,0,0,0,0,0
13522,-0.3776679908501866,-0.9530200675107652,0,-1.2918210820516487,4,0,1,0,0,0,0,0,1,0
13523,-1.086707595342873,0.1762293328992862,0,0.5393371329147785,2,0,0,1,0,0,0,0,0,1
13524,0.3603801261640433,0.0433764622628095,1,-0.1931261530717924,3,1,0,0,0,0,0,0,0,0
13525,0.9471918397265388,0.3755086388540011,0,0.905568775908064,2,0,0,0,0,0,1,0,0,0
13526,1.021594126317895,-0.8201671968742887,1,1.2718004189013494,4,1,0,1,0,0,1,0,0,0
13527,-1.0311934452872695,-1.484431550056672,1,-1.6580527250449342,3,0,0,0,1,0,1,0,0,0
13528,0.9472467529480884,-0.3551821496466204,0,-0.7424736175617206,3,0,0,0,0,1,0,0,1,0
13529,1.716983478958246,-0.4216085849648587,1,1.0886845974047068,2,1,0,1,0,0,0,0,1,0
13530,1.6650792970946269,1.1061994273546227,1,-0.9255894390583632,5,1,0,0,0,0,0,0,1,0
13531,-0.3991914792852534,1.1061994273546227,1,-1.108705260555006,3,1,0,1,0,0,0,0,0,1
13532,0.7108932678650983,-1.5508579853749105,1,-0.7424736175617206,5,1,0,0,0,1,0,0,0,1
13533,-1.2212359167928577,-0.8865936321925271,0,-1.2918210820516487,5,0,0,0,0,1,0,0,0,0
13534,-1.1789746084601076,1.7040373452187676,0,1.0886845974047068,5,1,0,0,1,0,0,0,0,0
13535,-0.8188876177136846,0.5083615094904779,0,-1.2918210820516487,5,1,0,0,0,1,0,0,0,1
13536,-0.4583467694924132,0.2426557682175245,0,1.454916240397992,5,1,1,0,0,0,0,0,0,0
13537,0.8926364699400732,-1.2187258087837187,1,0.5393371329147785,3,0,0,0,1,0,0,0,0,0
13538,1.6175094542483617,0.5747879448087161,0,0.173105489921493,4,1,0,0,0,0,0,1,0,0
13539,-0.4436813844999323,0.7076408154451928,0,-1.108705260555006,3,0,1,0,0,0,0,0,0,0
13540,-1.1477904884476342,-1.3515786794201954,0,-0.0100103315751496,2,0,0,0,0,0,0,0,1,0
13541,-0.7750772640374402,0.1098028975810478,0,-1.2918210820516487,3,0,0,0,1,0,0,0,1,0
13542,-1.7125760021315053,-1.2187258087837187,1,-1.4749369035482915,3,0,0,0,0,1,0,0,0,1
13543,-1.437026038161999,-0.0230499730554287,1,0.5393371329147785,3,1,0,0,0,0,0,1,0,0
13544,-1.1709876141440867,-0.6208878909195737,0,1.0886845974047068,1,0,0,0,1,0,1,0,0,0
13545,0.6639014249353471,-0.9530200675107652,0,-0.0100103315751496,1,0,0,1,0,0,0,1,0,0
13546,-1.5652800799963722,-0.2887557143283821,1,1.638032061894635,1,1,0,1,0,0,0,0,0,0
13547,0.1671355950591692,1.2390522979910994,1,0.905568775908064,3,1,1,0,0,0,1,0,0,0
13548,-1.317594876159283,-0.8865936321925271,1,-0.9255894390583632,1,0,0,0,0,0,0,0,0,0
13549,0.972114919307072,0.5747879448087161,1,-0.3762419745684351,2,1,0,0,0,0,1,0,0,0
13550,-0.9012194460395876,1.371905168627576,0,-0.0100103315751496,2,0,0,0,0,0,0,0,1,0
13551,0.6777948254712268,-1.085872938147242,0,0.3562213114181358,1,0,0,0,0,1,0,0,0,0
13552,0.1745356198171452,-0.6873143262378121,1,-1.2918210820516487,3,1,0,0,1,0,0,1,0,0
13553,0.2745894797043815,-1.1522993734654805,1,-0.1931261530717924,4,1,0,0,1,0,0,1,0,0
13554,1.385171318640431,-0.8201671968742887,0,-0.0100103315751496,4,1,0,0,1,0,0,0,1,0
13555,0.990955541988086,-0.6873143262378121,0,0.5393371329147785,3,0,1,0,0,0,0,0,1,0
13556,-1.2676254413347017,-1.0194465028290036,0,-1.4749369035482915,5,0,0,0,1,0,0,0,0,0
13557,1.541188777817016,-1.6172844206931485,1,-1.4749369035482915,3,0,0,0,0,0,0,0,1,0
13558,0.6791677620526106,-1.5508579853749105,1,1.2718004189013494,2,0,0,0,1,0,0,0,1,0
13559,0.8193465068658548,0.5747879448087161,0,-1.108705260555006,5,1,0,0,1,0,0,1,0,0
13560,0.5561066457107233,-1.683710856011387,1,-0.5593577960650779,4,1,0,1,0,0,0,0,1,0
13561,-0.0528595570421367,-0.1559028436919054,1,-1.2918210820516487,1,1,1,0,0,0,0,0,1,0
13562,1.2864908255303236,0.7076408154451928,0,0.5393371329147785,5,1,0,0,1,0,0,0,1,0
13563,-0.5061777592312574,-1.2187258087837187,1,0.7224529544114212,1,0,0,1,0,0,0,0,0,0
13564,0.7821658394415959,1.2390522979910994,0,1.454916240397992,1,0,1,0,0,0,0,0,0,1
13565,0.872122673813758,-0.2887557143283821,0,0.5393371329147785,5,1,1,0,0,0,1,0,0,0
13566,-0.3841223441384385,-1.484431550056672,0,0.173105489921493,2,0,1,0,0,0,0,0,0,1
13567,0.221451824212698,-0.5544614556013354,1,-1.4749369035482915,5,1,0,1,0,0,0,0,0,0
13568,1.6067347836729713,-0.6873143262378121,0,-0.1931261530717924,1,0,1,0,0,0,1,0,0,0
13569,0.2106941650471953,1.2390522979910994,1,0.173105489921493,4,1,1,0,0,0,0,0,0,1
13570,-0.9848444638625578,-0.8201671968742887,1,-0.7424736175617206,5,1,0,1,0,0,0,1,0,0
13571,-1.701850202877257,-1.0194465028290036,1,-0.0100103315751496,4,1,0,1,0,0,0,0,0,0
13572,0.8635325938671664,-0.0230499730554287,1,1.638032061894635,4,1,1,0,0,0,0,0,0,1
13573,0.649841643483826,-1.683710856011387,0,0.5393371329147785,3,0,1,0,0,0,0,1,0,0
13574,-1.3570963752766894,0.7740672507634311,0,1.2718004189013494,3,0,0,0,0,0,1,0,0,0
13575,-0.175951172695795,0.2426557682175245,0,0.3562213114181358,4,1,0,0,0,1,0,0,0,0
13576,-1.1717550763637372,-0.0894764083736671,1,-0.3762419745684351,5,1,0,1,0,0,0,1,0,0
13577,-1.2689838160913796,0.1762293328992862,0,-1.2918210820516487,2,0,0,0,0,1,0,0,1,0
13578,-1.6891620068068716,-1.6172844206931485,0,-0.3762419745684351,1,0,0,1,0,0,0,1,0,0
13579,-0.4019631003261176,-1.4180051147384336,1,-0.5593577960650779,1,0,0,0,0,1,1,0,0,0
13580,-1.2952911718275213,1.5047580392640527,1,1.638032061894635,2,1,1,0,0,0,0,1,0,0
13581,1.0072344225153125,0.2426557682175245,1,0.173105489921493,1,1,0,1,0,0,0,0,1,0
13582,-1.2239018630808185,0.7740672507634311,1,0.7224529544114212,2,1,0,0,1,0,0,0,1,0
13583,-1.4147469610303425,0.5083615094904779,1,-0.9255894390583632,2,1,0,0,0,0,0,0,0,0
13584,0.8978980663622308,-1.3515786794201954,1,1.2718004189013494,1,0,0,0,0,1,0,0,0,0
13585,-0.059982045293175,0.9069201213999076,1,1.0886845974047068,5,1,0,0,0,1,0,0,1,0
13586,1.3789317475067218,-1.683710856011387,0,1.638032061894635,3,0,1,0,0,0,0,0,0,1
13587,-1.6916999869721645,0.6412143801269544,0,-0.3762419745684351,5,1,0,1,0,0,0,1,0,0
13588,0.6301910875383757,-0.6873143262378121,1,0.173105489921493,2,1,0,0,0,0,0,0,0,1
13589,-0.7528518219519087,1.371905168627576,1,0.3562213114181358,4,1,0,0,0,1,0,0,0,0
13590,0.7203751857668327,-0.0894764083736671,0,-0.9255894390583632,4,1,0,1,0,0,1,0,0,0
13591,-1.1292031387515356,0.2426557682175245,1,-1.4749369035482915,2,1,1,0,0,0,0,0,0,0
13592,-1.3065590415798851,0.3755086388540011,0,0.7224529544114212,5,1,0,0,1,0,0,0,0,1
13593,0.3267455104483474,-1.5508579853749105,0,-0.9255894390583632,1,0,0,0,0,0,0,1,0,0
13594,0.3206692160727483,-0.2223292790101437,1,-0.0100103315751496,3,1,1,0,0,0,0,0,0,1
13595,0.0881441067898374,0.3755086388540011,1,0.3562213114181358,5,1,0,0,1,0,0,0,0,1
13596,-1.711252339230814,-0.6873143262378121,0,0.7224529544114212,1,0,1,0,0,0,1,0,0,0
13597,-0.025826325157026,-0.1559028436919054,1,-0.0100103315751496,1,1,0,0,1,0,0,0,0,0
13598,-0.7730634355727113,1.1061994273546227,0,1.0886845974047068,3,0,0,0,1,0,1,0,0,0
13599,-0.6203440712305524,1.5047580392640527,1,0.5393371329147785,2,1,0,0,0,1,0,0,1,0
13600,-1.310032827995002,-0.8201671968742887,0,-1.2918210820516487,3,0,0,0,0,0,0,0,0,1
13601,-0.4592492635287087,0.973346556718146,0,-1.4749369035482915,4,1,0,1,0,0,0,0,0,1
13602,-1.2562682177570768,-0.7537407615560504,0,-0.5593577960650779,5,1,0,0,0,1,0,0,1,0
13603,-1.6991660053239408,-0.2223292790101437,1,1.454916240397992,1,1,0,0,1,0,0,0,0,1
13604,0.5526312581721159,1.3054787333093376,0,0.905568775908064,1,0,0,0,0,1,0,1,0,0
13605,0.5276495454421222,-1.085872938147242,1,1.0886845974047068,3,0,0,1,0,0,0,0,1,0
13606,-0.16592102514611,-1.6172844206931485,0,-1.2918210820516487,5,0,0,0,0,0,1,0,0,0
13607,-0.4843220355630608,1.2390522979910994,1,-0.1931261530717924,4,1,0,0,0,0,1,0,0,0
13608,1.6305895076695391,0.5083615094904779,0,0.3562213114181358,3,0,0,1,0,0,0,0,1,0
13609,0.6629588817237565,-0.1559028436919054,1,1.2718004189013494,1,1,0,0,0,1,0,0,1,0
13610,-1.3908617939969086,1.571184474582291,0,0.5393371329147785,3,0,0,1,0,0,0,1,0,0
13611,1.3397756272472297,-0.6208878909195737,0,0.173105489921493,3,0,0,1,0,0,1,0,0,0
13612,1.0874489789778148,-0.4216085849648587,1,-0.1931261530717924,5,1,0,0,0,1,0,0,0,1
13613,-1.1136360999902462,-0.9530200675107652,1,1.2718004189013494,2,0,0,0,1,0,0,0,1,0
13614,-1.5045614300136916,-0.0894764083736671,1,0.7224529544114212,4,1,0,0,0,1,1,0,0,0
13615,1.1883715944686728,0.6412143801269544,1,-0.5593577960650779,4,1,1,0,0,0,1,0,0,0
13616,1.4901878383133824,-0.0230499730554287,1,-1.6580527250449342,5,1,0,0,0,0,1,0,0,0
13617,0.1154302540069308,-0.9530200675107652,0,0.173105489921493,3,0,1,0,0,0,0,1,0,0
13618,-1.1977953792342877,-1.085872938147242,1,-1.2918210820516487,5,1,0,1,0,0,0,0,0,1
13619,1.718926638191893,-1.285152244101957,0,-1.2918210820516487,5,0,0,1,0,0,0,0,0,1
